Source,Target,Weight
梅剑和,罗立如,6
梅剑和,吴平,16
梅剑和,焦宛儿,3
梅剑和,黄真,1
梅剑和,归辛树,14
梅剑和,归二娘,13
梅剑和,穆人清,3
梅剑和,归钟,2
梅剑和,孟伯飞,1
梅剑和,程青竹,1
梅剑和,哑巴,1
梅剑和,董开山,2
梅剑和,冯难敌,15
梅剑和,冯不破,4
梅剑和,冯不摧,5
梅剑和,石骏,9
梅剑和,洪胜海,4
梅剑和,何惕守,14
梅剑和,阿九,1
梅剑和,玉真子,22
庄帮主,全冠清,4
庄帮主,丁春秋,3
庄帮主,段誉,4
庄帮主,王语嫣,2
庄帮主,王姑娘,2
庄帮主,玄慈,15
庄帮主,游坦之,11
庄帮主,萧峰,9
庄帮主,阿紫,10
庄帮主,阿紫姑娘,1
庄帮主,慕容公子,1
庄帮主,丁老怪,1
庄帮主,慕容复,3
庄帮主,乔峰,1
庄帮主,包不同,1
庄帮主,易大彪,2
庄帮主,宋长老,1
庄帮主,小阿紫,1
闻先生,慕容博,2
闻先生,鸠摩智,1
闻先生,慕容先生,1
闻先生,仪琳,5
闻先生,天门道人,5
闻先生,刘正风,11
闻先生,余沧海,3
闻先生,劳德诺,2
闻先生,令狐冲,3
闻先生,罗人杰,1
闻先生,岳不群,2
闻先生,林平之,1
萧居士,慕容居士,2
萧居士,大轮明王,1
萧居士,波罗星,1
萧居士,萧远山,3
慕容居士,慕容博,2
慕容居士,萧居士,2
慕容居士,大轮明王,1
慕容居士,波罗星,1
慕容少侠,萧远山,5
慕容少侠,萧峰,1
宗赞王子,段誉,8
宗赞王子,巴天石,3
宗赞王子,朱丹臣,3
宗赞王子,包不同,2
宗赞王子,慕容复,4
宗赞王子,虚竹,2
宗赞王子,王语嫣,2
宗赞王子,木婉清,2
段老大,云中鹤,2
段老大,云老四,2
段老大,段延庆,3
段老大,段誉,1
贾老者,朱丹臣,10
贾老者,巴天石,7
贾老者,段誉,7
苏辙,太皇太后,5
穆贵妃,阿紫,19
穆贵妃,耶律洪基,9
穆贵妃,萧峰,6
少林老僧,萧峰,1
谭处端,刘处玄,10
谭处端,王处一,11
谭处端,郝大通,7
谭处端,谭公,1
谭处端,尹志平,13
谭处端,李志常,2
谭处端,王志坦,2
谭处端,祁志诚,2
谭处端,任教主,2
谭处端,孙不二,11
谭处端,周伯通,6
谭处端,黄药师,36
谭处端,柯镇恶,4
谭处端,杨康,3
谭处端,黄蓉,2
谭处端,老顽童,3
谭处端,黄老邪,5
谭处端,郭靖,6
谭处端,裘千仞,1
谭处端,梅超风,8
谭处端,穆念慈,1
谭处端,洪七公,1
谭处端,小龙女,1
刘处玄,谭处端,10
刘处玄,王处一,18
刘处玄,郝大通,22
刘处玄,尹志平,8
刘处玄,李志常,2
刘处玄,王志坦,1
刘处玄,祁志诚,1
刘处玄,任教主,1
刘处玄,孙不二,18
刘处玄,郭靖,2
刘处玄,裘千仞,8
刘处玄,周伯通,10
刘处玄,黄药师,24
刘处玄,柯镇恶,3
刘处玄,洪七公,3
刘处玄,穆念慈,1
刘处玄,杨康,2
刘处玄,黄老邪,2
刘处玄,老顽童,4
刘处玄,黄蓉,2
刘处玄,梅超风,5
刘处玄,段皇爷,2
刘处玄,李莫愁,3
刘处玄,杨过,6
刘处玄,耶律齐,2
刘处玄,小龙女,8
刘处玄,尼摩星,1
刘处玄,鹿清笃,2
刘处玄,宋德方,1
刘处玄,龙姑娘,6
刘处玄,赵志敬,3
王处一,谭处端,11
王处一,刘处玄,18
王处一,郝大通,27
王处一,孙不二,23
王处一,彭连虎,13
王处一,郭靖,103
王处一,裘千仞,1
王处一,尹志平,19
王处一,李志常,3
王处一,祁志诚,1
王处一,赵志敬,16
王处一,沙通天,28
王处一,周伯通,16
王处一,黄岛主,2
王处一,黄老邪,4
王处一,黄药师,36
王处一,柯镇恶,8
王处一,老顽童,3
王处一,洪七公,6
王处一,华筝,1
王处一,一灯大师,3
王处一,杨康,15
王处一,洪帮主,1
王处一,穆念慈,44
王处一,欧阳克,5
王处一,黄蓉,15
王处一,梅超风,12
王处一,段皇爷,2
王处一,侯通海,10
王处一,灵智上人,21
王处一,杨铁心,4
王处一,朱聪,6
王处一,江南七怪,6
王处一,王道,12
王处一,全金发,1
王处一,穆姑娘,4
王处一,莫大,5
王处一,韩小莹,4
王处一,梁子翁,13
王处一,小王爷,5
王处一,汤祖德,14
王处一,完颜洪烈,2
王处一,蓉儿,1
王处一,过儿,2
王处一,杨过,24
王处一,鹿清笃,18
王处一,程瑶迦,1
王处一,崔志方,1
王处一,李莫愁,6
王处一,孙婆婆,1
王处一,朱子柳,1
王处一,达尔巴,1
王处一,霍都,3
王处一,小龙女,10
王处一,龙姑娘,3
王处一,尼摩星,1
王处一,宋德方,1
郝大通,谭处端,7
郝大通,刘处玄,22
郝大通,王处一,27
郝大通,孙不二,36
郝大通,郭靖,30
郝大通,裘千仞,1
郝大通,黄药师,26
郝大通,洪七公,3
郝大通,华筝,1
郝大通,尹志平,19
郝大通,穆念慈,1
郝大通,杨康,2
郝大通,黄老邪,1
郝大通,黄蓉,11
郝大通,柯镇恶,2
郝大通,柯大侠,2
郝大通,灵智上人,2
郝大通,孙婆婆,43
郝大通,赵志敬,25
郝大通,杨过,56
郝大通,张志光,1
郝大通,姑姑,5
郝大通,小龙女,58
郝大通,霍都王子,7
郝大通,龙姑娘,6
郝大通,李莫愁,9
郝大通,郭芙,2
郝大通,耶律齐,1
郝大通,黄帮主,7
郝大通,郭大侠,3
郝大通,陆冠英,3
郝大通,霍都,7
郝大通,达尔巴,5
郝大通,一灯大师,3
郝大通,朱子柳,5
郝大通,金轮法王,10
郝大通,国师,1
郝大通,点苍渔隐,1
郝大通,周伯通,17
郝大通,公孙谷主,3
郝大通,过儿,1
郝大通,公孙止,1
郝大通,宋德方,3
郝大通,李志常,1
郝大通,老顽童,2
李志常,成吉思汗,3
李志常,谭处端,2
李志常,刘处玄,2
李志常,尹志平,26
李志常,王志坦,25
李志常,祁志诚,5
李志常,任教主,1
李志常,宋德方,18
李志常,黄蓉,2
李志常,赵志敬,41
李志常,彭连虎,1
李志常,沙通天,1
李志常,王处一,3
李志常,潇湘子,6
李志常,孙婆婆,1
李志常,张志光,1
李志常,陆无双,1
李志常,申志凡,1
李志常,鹿清笃,2
李志常,何足道,1
李志常,尹克西,2
李志常,尼摩星,1
李志常,达尔巴,2
李志常,霍都,2
李志常,小龙女,3
李志常,周伯通,8
李志常,郝大通,1
李志常,龙姑娘,2
李志常,郭芙,2
李志常,郭靖,2
李志常,郭襄,1
李志常,朱子柳,1
李志常,武三通,1
李志常,陆冠英,1
李志常,程瑶迦,1
李志常,黄药师,3
察合台,窝阔台,45
察合台,术赤,57
察合台,博尔术,5
察合台,成吉思汗,55
察合台,拖雷,20
察合台,蒙哥,10
察合台,完颜洪烈,2
察合台,博尔忽,1
察合台,华筝,3
察合台,蓉儿,1
察合台,郭靖,30
察合台,鲁有脚,1
察合台,铁木真,9
察合台,王罕,2
察合台,札木合,2
察合台,赤老温,4
察合台,桑昆,2
察合台,都史,1
察合台,霍都王子,1
察合台,霍都,1
尹志平,谭处端,13
尹志平,刘处玄,8
尹志平,李志常,26
尹志平,王志坦,18
尹志平,祁志诚,32
尹志平,任教主,2
尹志平,宋德方,5
尹志平,黄蓉,16
尹志平,赵志敬,263
尹志平,彭连虎,2
尹志平,沙通天,1
尹志平,王处一,19
尹志平,柯镇恶,34
尹志平,黄药师,52
尹志平,郭靖,47
尹志平,孙不二,18
尹志平,洪七公,2
尹志平,周伯通,15
尹志平,黄老邪,4
尹志平,柯大侠,1
尹志平,程瑶迦,57
尹志平,陆冠英,104
尹志平,侯通海,30
尹志平,穆念慈,3
尹志平,杨康,7
尹志平,郝大通,19
尹志平,陆乘风,2
尹志平,欧阳克,1
尹志平,黄岛主,4
尹志平,枯木,2
尹志平,梅超风,1
尹志平,江南七怪,1
尹志平,小王爷,1
尹志平,全金发,3
尹志平,朱聪,5
尹志平,李萍,2
尹志平,韩小莹,2
尹志平,过儿,3
尹志平,杨过,99
尹志平,崔志方,3
尹志平,龙姑娘,19
尹志平,孙婆婆,36
尹志平,鹿清笃,14
尹志平,小龙女,101
尹志平,姑姑,11
尹志平,林朝英,3
尹志平,申志凡,1
尹志平,李莫愁,2
尹志平,黄帮主,2
尹志平,霍都,4
尹志平,郭芙,2
尹志平,达尔巴,3
尹志平,尼摩星,29
尹志平,忽必烈,10
尹志平,萨多,21
尹志平,成吉思汗,10
尹志平,老顽童,2
尹志平,王道,2
尹志平,金轮法王,3
尹志平,赵道长,1
尹志平,潇湘子,3
尹志平,尹克西,5
尹志平,郭襄,1
王志坦,谭处端,2
王志坦,刘处玄,1
王志坦,尹志平,18
王志坦,李志常,25
王志坦,祁志诚,4
王志坦,任教主,1
王志坦,赵志敬,46
王志坦,成吉思汗,1
王志坦,忽必烈,2
王志坦,宋德方,13
王志坦,潇湘子,6
王志坦,孙婆婆,1
王志坦,张志光,1
王志坦,陆无双,1
王志坦,申志凡,1
王志坦,鹿清笃,3
王志坦,尹克西,2
王志坦,尼摩星,1
祁志诚,谭处端,2
祁志诚,刘处玄,1
祁志诚,尹志平,32
祁志诚,李志常,5
祁志诚,王志坦,4
祁志诚,任教主,1
祁志诚,赵志敬,20
祁志诚,彭连虎,1
祁志诚,沙通天,1
祁志诚,王处一,1
祁志诚,李莫愁,3
祁志诚,小龙女,4
祁志诚,龙姑娘,1
祁志诚,成吉思汗,1
祁志诚,忽必烈,2
祁志诚,宋德方,2
祁志诚,尹克西,1
耶律楚材,成吉思汗,25
耶律楚材,郭靖,2
耶律楚材,杨过,13
耶律楚材,耶律晋,16
耶律楚材,窝阔台,4
耶律楚材,耶律齐,8
耶律楚材,耶律燕,5
耶律楚材,完颜萍,7
孙不二,谭处端,11
孙不二,郝大通,36
孙不二,王处一,23
孙不二,刘处玄,18
孙不二,郭靖,22
孙不二,裘千仞,1
孙不二,黄药师,31
孙不二,柯镇恶,2
孙不二,尹志平,18
孙不二,洪七公,3
孙不二,周伯通,4
孙不二,黄蓉,14
孙不二,程瑶迦,7
孙不二,欧阳克,2
孙不二,穆念慈,2
孙不二,杨康,4
孙不二,黄老邪,2
孙不二,梅超风,5
孙不二,陆冠英,4
孙不二,侯通海,1
孙不二,韩小莹,1
孙不二,李莫愁,9
孙不二,耶律齐,3
孙不二,陆乘风,3
孙不二,黄帮主,5
孙不二,赵志敬,21
孙不二,杨过,39
孙不二,郭大侠,3
孙不二,过儿,1
孙不二,本相,1
孙不二,小龙女,39
孙不二,霍都,2
孙不二,孙婆婆,2
孙不二,金轮法王,7
孙不二,点苍渔隐,1
孙不二,霍都王子,1
孙不二,老顽童,1
铁木真,成吉思汗,11
铁木真,王罕,160
铁木真,札木合,150
铁木真,术赤,1
铁木真,赤老温,11
铁木真,完颜洪烈,48
铁木真,郭靖,96
铁木真,拖雷,51
铁木真,华筝,29
铁木真,韩小莹,2
铁木真,南希仁,2
铁木真,桑昆,130
铁木真,梅超风,2
铁木真,柯镇恶,3
铁木真,察合台,9
铁木真,都史,80
铁木真,朱聪,1
铁木真,窝阔台,25
铁木真,博尔忽,10
铁木真,完颜洪熙,24
铁木真,全金发,3
铁木真,者勒米,10
铁木真,忽都虎,11
铁木真,博尔术,2
铁木真,李萍,5
铁木真,江南七怪,1
铁木真,莫大,2
王罕,铁木真,160
王罕,札木合,47
王罕,郭靖,24
王罕,桑昆,60
王罕,华筝,16
王罕,察合台,2
王罕,赤老温,2
王罕,都史,40
王罕,拖雷,15
王罕,完颜洪烈,20
王罕,成吉思汗,3
王罕,完颜洪熙,15
王罕,柯镇恶,2
王罕,博尔忽,1
王罕,全金发,1
王罕,江南七怪,1
札木合,铁木真,150
札木合,王罕,47
札木合,成吉思汗,12
札木合,拖雷,6
札木合,郭靖,22
札木合,桑昆,44
札木合,完颜洪烈,32
札木合,华筝,3
札木合,都史,11
札木合,察合台,2
札木合,赤老温,1
札木合,完颜洪熙,5
札木合,李萍,1
札木合,莫大,2
术赤,铁木真,1
术赤,成吉思汗,83
术赤,博尔术,5
术赤,察合台,57
术赤,窝阔台,42
术赤,拖雷,5
术赤,蒙哥,4
术赤,华筝,3
术赤,郭靖,24
术赤,蓉儿,1
术赤,鲁有脚,1
博尔术,成吉思汗,8
博尔术,术赤,5
博尔术,察合台,5
博尔术,拖雷,2
博尔术,窝阔台,1
博尔术,博尔忽,1
博尔术,郭靖,3
博尔术,赤老温,1
博尔术,铁木真,2
窝阔台,察合台,45
窝阔台,术赤,42
窝阔台,成吉思汗,40
窝阔台,拖雷,57
窝阔台,蒙哥,18
窝阔台,忽必烈,1
窝阔台,郭靖,16
窝阔台,博尔术,1
窝阔台,博尔忽,1
窝阔台,华筝,2
窝阔台,铁木真,25
窝阔台,都史,4
窝阔台,者勒米,1
窝阔台,霍都王子,1
窝阔台,霍都,1
窝阔台,耶律楚材,4
窝阔台,耶律齐,2
窝阔台,耶律燕,2
赤老温,成吉思汗,8
赤老温,铁木真,11
赤老温,郭靖,8
赤老温,王罕,2
赤老温,札木合,1
赤老温,察合台,4
赤老温,博尔忽,3
赤老温,拖雷,1
赤老温,完颜洪熙,1
赤老温,博尔术,1
吕文德,忽必烈,6
吕文德,黄蓉,14
吕文德,郭靖,28
吕文德,杨过,14
吕文德,朱子柳,2
吕文德,郭芙,3
吕文德,郭大侠,6
吕文德,武三通,1
吕文德,黄药师,4
吕文德,一灯大师,3
吕文德,周伯通,3
吕文德,小龙女,3
吕文德,耶律齐,3
吕文德,黄岛主,3
穆念慈,张十五,1
穆念慈,黄蓉,145
穆念慈,郭靖,78
穆念慈,杨康,126
穆念慈,彭长老,6
穆念慈,鲁有脚,4
穆念慈,洪七公,27
穆念慈,杨过,17
穆念慈,傻姑,2
穆念慈,欧阳克,47
穆念慈,程瑶迦,8
穆念慈,陆冠英,5
穆念慈,朱聪,5
穆念慈,裘千丈,2
穆念慈,周伯通,2
穆念慈,裘千仞,3
穆念慈,小王爷,10
穆念慈,蓉儿,4
穆念慈,哑巴,12
穆念慈,完颜洪烈,18
穆念慈,黄药师,12
穆念慈,恶贼,1
穆念慈,彭连虎,2
穆念慈,杨铁心,26
穆念慈,拖雷,3
穆念慈,王处一,44
穆念慈,孙不二,2
穆念慈,尹志平,3
穆念慈,谭处端,1
穆念慈,刘处玄,1
穆念慈,郝大通,1
穆念慈,黄老邪,1
穆念慈,穆姑娘,8
穆念慈,欧阳公子,1
穆念慈,梅超风,21
穆念慈,包惜弱,8
穆念慈,汤祖德,1
穆念慈,沙通天,1
穆念慈,郭啸天,2
穆念慈,全金发,1
穆念慈,莫大,4
穆念慈,武敦儒,1
穆念慈,武修文,1
穆念慈,郭芙,2
穆念慈,小龙女,2
穆念慈,李莫愁,2
穆念慈,赵志敬,1
穆念慈,一灯大师,1
穆念慈,裘千尺,2
张十五,穆念慈,1
张十五,黄蓉,1
张十五,郭啸天,4
张十五,杨铁心,2
郭啸天,杨铁心,64
郭啸天,段天德,16
郭啸天,韩宝驹,2
郭啸天,郭靖,10
郭啸天,完颜洪烈,3
郭啸天,陆乘风,1
郭啸天,杨康,8
郭啸天,穆念慈,2
郭啸天,陈玄风,1
郭啸天,江南七怪,3
郭啸天,韩小莹,2
郭啸天,柯镇恶,1
郭啸天,上官,1
郭啸天,李萍,5
郭啸天,张十五,4
郭啸天,曲三,5
郭啸天,包惜弱,10
郭啸天,杨过,4
郭啸天,过儿,1
郭啸天,黄蓉,2
郭啸天,龙姑娘,1
郭啸天,郭芙,1
郭啸天,小龙女,1
杨铁心,郭啸天,64
杨铁心,郭靖,32
杨铁心,成吉思汗,2
杨铁心,杨康,20
杨铁心,华筝,5
杨铁心,傻姑,1
杨铁心,欧阳克,5
杨铁心,穆念慈,26
杨铁心,完颜洪烈,7
杨铁心,段天德,34
杨铁心,黄蓉,6
杨铁心,包惜弱,80
杨铁心,王处一,4
杨铁心,朱聪,4
杨铁心,汤祖德,1
杨铁心,江南七怪,3
杨铁心,彭连虎,1
杨铁心,梁子翁,6
杨铁心,沙通天,1
杨铁心,蓉儿,1
杨铁心,拖雷,1
杨铁心,全金发,4
杨铁心,陈玄风,1
杨铁心,小王爷,3
杨铁心,南希仁,1
杨铁心,李萍,11
杨铁心,柯镇恶,1
杨铁心,韩小莹,1
杨铁心,上官,1
杨铁心,张十五,2
杨铁心,曲三,15
杨铁心,杨过,6
杨铁心,过儿,2
杨铁心,龙姑娘,1
杨铁心,郭芙,1
杨铁心,小龙女,1
黄老邪,黄蓉,26
黄老邪,洪七公,36
黄老邪,黄药师,85
黄老邪,郭靖,59
黄老邪,王处一,4
黄老邪,周伯通,100
黄老邪,黄岛主,5
黄老邪,老顽童,45
黄老邪,柯镇恶,5
黄老邪,谭处端,5
黄老邪,朱聪,1
黄老邪,蓉儿,15
黄老邪,柯大侠,2
黄老邪,尹志平,4
黄老邪,说不得,2
黄老邪,瑛姑,5
黄老邪,段皇爷,2
黄老邪,农夫,2
黄老邪,裘千仞,13
黄老邪,程瑶迦,2
黄老邪,孙不二,2
黄老邪,刘处玄,2
黄老邪,郝大通,1
黄老邪,穆念慈,1
黄老邪,杨康,3
黄老邪,欧阳克,2
黄老邪,陈玄风,3
黄老邪,梅超风,3
黄老邪,陆乘风,2
黄老邪,童子,1
黄老邪,洪帮主,1
黄老邪,李莫愁,7
黄老邪,冯默风,5
黄老邪,杨过,3
黄老邪,陆无双,1
黄老邪,郭大侠,1
黄老邪,一灯大师,1
黄老邪,西狂,1
欧阳克,郭靖,166
欧阳克,洪七公,158
欧阳克,黄药师,48
欧阳克,杨康,50
欧阳克,傻姑,3
欧阳克,穆念慈,47
欧阳克,程瑶迦,31
欧阳克,陆冠英,28
欧阳克,彭连虎,32
欧阳克,完颜洪烈,10
欧阳克,小王爷,8
欧阳克,黄蓉,272
欧阳克,鲁有脚,3
欧阳克,一灯大师,2
欧阳克,瑛姑,5
欧阳克,段皇爷,1
欧阳克,裘千仞,1
欧阳克,黎生,26
欧阳克,余兆兴,4
欧阳克,梁长老,1
欧阳克,老顽童,4
欧阳克,孙不二,2
欧阳克,杨铁心,5
欧阳克,王处一,5
欧阳克,蓉儿,2
欧阳克,灵智上人,7
欧阳克,梁子翁,22
欧阳克,无常鬼,1
欧阳克,侯通海,9
欧阳克,尹志平,1
欧阳克,沙通天,29
欧阳克,周伯通,7
欧阳克,恶贼,2
欧阳克,欧阳公子,4
欧阳克,黄老邪,2
欧阳克,黄岛主,4
欧阳克,拖雷,2
欧阳克,梅超风,49
欧阳克,洪帮主,1
欧阳克,柯镇恶,7
欧阳克,朱聪,7
欧阳克,南希仁,6
欧阳克,全金发,4
欧阳克,韩宝驹,3
欧阳克,韩小莹,1
欧阳克,王道,1
欧阳克,汤祖德,1
欧阳克,杨过,1
灵智上人,黄蓉,17
灵智上人,沙通天,37
灵智上人,彭连虎,40
灵智上人,完颜洪烈,24
灵智上人,侯通海,29
灵智上人,裘千仞,2
灵智上人,周伯通,31
灵智上人,洪七公,6
灵智上人,郭靖,21
灵智上人,梁子翁,31
灵智上人,柯镇恶,7
灵智上人,老顽童,8
灵智上人,黄药师,20
灵智上人,梅超风,2
灵智上人,蓉儿,1
灵智上人,欧阳克,7
灵智上人,无常鬼,3
灵智上人,傻姑,1
灵智上人,杨康,5
灵智上人,王处一,21
灵智上人,王道,1
灵智上人,欧阳公子,2
灵智上人,小王爷,4
灵智上人,郝大通,2
灵智上人,金轮法王,2
沙通天,黄蓉,58
沙通天,灵智上人,37
沙通天,彭连虎,106
沙通天,完颜洪烈,32
沙通天,侯通海,72
沙通天,裘千仞,5
沙通天,周伯通,11
沙通天,洪七公,15
沙通天,郭靖,47
沙通天,小王爷,2
沙通天,杨康,13
沙通天,梁子翁,41
沙通天,柯镇恶,14
沙通天,柯大侠,1
沙通天,江南七怪,6
沙通天,尹志平,1
沙通天,李志常,1
沙通天,祁志诚,1
沙通天,赵志敬,1
沙通天,王处一,28
沙通天,老顽童,7
沙通天,傻姑,4
沙通天,程瑶迦,4
沙通天,陆冠英,2
沙通天,黄药师,4
沙通天,欧阳克,29
沙通天,梅超风,18
沙通天,韩小莹,2
沙通天,全金发,2
沙通天,韩宝驹,3
沙通天,朱聪,14
沙通天,南希仁,3
沙通天,杨铁心,1
沙通天,穆念慈,1
沙通天,包惜弱,2
沙通天,王道,4
沙通天,欧阳公子,2
沙通天,吴青烈,1
沙通天,钱青健,1
沙通天,洪胜海,5
沙通天,袁承志,2
沙通天,杨过,8
彭连虎,黄蓉,79
彭连虎,灵智上人,40
彭连虎,沙通天,106
彭连虎,完颜洪烈,38
彭连虎,侯通海,83
彭连虎,裘千仞,6
彭连虎,周伯通,17
彭连虎,洪七公,13
彭连虎,郭靖,52
彭连虎,欧阳克,32
彭连虎,杨康,13
彭连虎,小王爷,9
彭连虎,王处一,13
彭连虎,梁子翁,64
彭连虎,柯镇恶,32
彭连虎,柯大侠,3
彭连虎,江南七怪,8
彭连虎,黄药师,16
彭连虎,尹志平,2
彭连虎,李志常,1
彭连虎,祁志诚,1
彭连虎,赵志敬,1
彭连虎,老顽童,23
彭连虎,穆念慈,2
彭连虎,傻姑,5
彭连虎,无常鬼,4
彭连虎,程瑶迦,9
彭连虎,陆冠英,3
彭连虎,黄岛主,1
彭连虎,朱聪,21
彭连虎,梅超风,23
彭连虎,陈玄风,2
彭连虎,全金发,12
彭连虎,韩宝驹,6
彭连虎,杨铁心,1
彭连虎,包惜弱,1
彭连虎,王道,5
彭连虎,蓉儿,2
彭连虎,说不得,2
彭连虎,童子,3
彭连虎,欧阳公子,2
彭连虎,杨过,7
完颜洪烈,黄蓉,62
完颜洪烈,灵智上人,24
完颜洪烈,沙通天,32
完颜洪烈,彭连虎,38
完颜洪烈,成吉思汗,35
完颜洪烈,察合台,2
完颜洪烈,郭靖,123
完颜洪烈,蓉儿,7
完颜洪烈,杨康,100
完颜洪烈,小王爷,9
完颜洪烈,欧阳克,10
完颜洪烈,梁子翁,29
完颜洪烈,陆乘风,2
完颜洪烈,陆冠英,1
完颜洪烈,拖雷,5
完颜洪烈,博尔忽,1
完颜洪烈,桑昆,17
完颜洪烈,札木合,32
完颜洪烈,铁木真,48
完颜洪烈,黄药师,17
完颜洪烈,裘千仞,13
完颜洪烈,裘千丈,1
完颜洪烈,洪七公,5
完颜洪烈,柯镇恶,16
完颜洪烈,柯大侠,2
完颜洪烈,江南七怪,8
完颜洪烈,周伯通,16
完颜洪烈,傻姑,2
完颜洪烈,穆念慈,18
完颜洪烈,穆姑娘,1
完颜洪烈,侯通海,11
完颜洪烈,包惜弱,38
完颜洪烈,老顽童,3
完颜洪烈,黄岛主,1
完颜洪烈,杨铁心,7
完颜洪烈,段天德,6
完颜洪烈,郭啸天,3
完颜洪烈,朱聪,7
完颜洪烈,梅超风,1
完颜洪烈,汤祖德,3
完颜洪烈,王道,3
完颜洪烈,简管家,2
完颜洪烈,童子,5
完颜洪烈,欧阳公子,2
完颜洪烈,王处一,2
完颜洪烈,都史,9
完颜洪烈,王罕,20
完颜洪烈,完颜洪熙,18
完颜洪烈,莫大,1
完颜洪烈,韩宝驹,4
完颜洪烈,樵子,1
完颜洪烈,南希仁,2
完颜洪烈,张阿生,1
完颜洪烈,焦木和尚,3
蓉儿,洪七公,81
蓉儿,黄药师,87
蓉儿,柯镇恶,18
蓉儿,郭靖,300
蓉儿,黄蓉,238
蓉儿,华筝,14
蓉儿,拖雷,5
蓉儿,裘千仞,18
蓉儿,周伯通,26
蓉儿,瑛姑,11
蓉儿,鲁有脚,9
蓉儿,黄帮主,1
蓉儿,完颜洪烈,7
蓉儿,黄岛主,10
蓉儿,杨康,5
蓉儿,李萍,2
蓉儿,术赤,1
蓉儿,察合台,1
蓉儿,黄老邪,15
蓉儿,老顽童,8
蓉儿,哑梢公,1
蓉儿,哑巴,2
蓉儿,穆念慈,4
蓉儿,段皇爷,7
蓉儿,一灯大师,12
蓉儿,农夫,2
蓉儿,裘千丈,1
蓉儿,樵子,2
蓉儿,裘铁掌,1
蓉儿,朱聪,11
蓉儿,渔人,4
蓉儿,梅超风,9
蓉儿,灵智上人,1
蓉儿,傻姑,10
蓉儿,欧阳克,2
蓉儿,梁子翁,4
蓉儿,西施,2
蓉儿,范蠡,2
蓉儿,南希仁,1
蓉儿,杨铁心,1
蓉儿,韩宝驹,2
蓉儿,穆姑娘,1
蓉儿,彭连虎,2
蓉儿,说不得,1
蓉儿,小王爷,1
蓉儿,王处一,1
蓉儿,杨过,15
蓉儿,龙姑娘,3
蓉儿,过儿,10
蓉儿,郭破虏,1
蓉儿,郭襄,4
蓉儿,霍都,1
蓉儿,李莫愁,2
蓉儿,金轮法王,3
蓉儿,郭芙,4
蓉儿,武三通,2
蓉儿,公孙止,2
蓉儿,西狂,1
蓉儿,杨夫人,2
蓉儿,小龙女,2
蓉儿,林朝英,1
柯镇恶,黄药师,82
柯镇恶,蓉儿,18
柯镇恶,郭靖,255
柯镇恶,周伯通,6
柯镇恶,谭处端,4
柯镇恶,杨康,18
柯镇恶,傻姑,13
柯镇恶,黄蓉,149
柯镇恶,黄岛主,6
柯镇恶,彭连虎,32
柯镇恶,裘千仞,13
柯镇恶,梁子翁,4
柯镇恶,沙通天,14
柯镇恶,完颜洪烈,16
柯镇恶,柯大侠,8
柯镇恶,江南七怪,36
柯镇恶,灵智上人,7
柯镇恶,洪七公,16
柯镇恶,王处一,8
柯镇恶,老顽童,5
柯镇恶,朱聪,115
柯镇恶,韩宝驹,45
柯镇恶,南希仁,30
柯镇恶,张阿生,26
柯镇恶,全金发,43
柯镇恶,韩小莹,76
柯镇恶,黄老邪,5
柯镇恶,小王爷,8
柯镇恶,段皇爷,1
柯镇恶,尹志平,34
柯镇恶,刘处玄,3
柯镇恶,孙不二,2
